case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,first_fraud_txn_id,n_txns,exposure_usd,report_filed,analyst_notes,actions_taken
CC-5110,C00978,C00978-K1,2016-10-21 14:00:41,2016-10-24 22:00:41,confirmed_fraud,card_not_present_new_device,3382877,1,37.82,No,"Case CC-5110: cardholder C00978 reported unrecognized activity on card C00978-K1. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $37.82 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 65.0. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5111,C05704,C05704-K2,2016-10-21 16:01:26,2016-10-22 23:01:26,confirmed_fraud,card_not_present_new_device,3383093,1,49.92,No,"Case CC-5111: cardholder C05704 reported unrecognized activity on card C05704-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $49.92 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Trident/7.0 on ie 11.0 for desktop. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5112,C10843,C10843-K1,2016-10-21 17:31:22,2016-10-25 17:31:22,confirmed_fraud,account_takeover,3376676,4,1770.07,Yes,"Case CC-5112: cardholder C10843 reported unrecognized activity on card C10843-K1. 4 transaction(s) between 2016-10-18 and 2016-10-20 totaling $1,770.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD|FILE_REPORT
CC-5113,C06658,C06658-K1,2016-10-21 18:50:05,2016-10-23 18:50:05,confirmed_fraud,account_takeover,3382217,1,97.04,No,Case CC-5113: cardholder C06658 reported unrecognized activity on card C06658-K1. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $97.04 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5114,C07523,C07523-K1,2016-10-21 19:13:32,2016-10-22 12:13:32,cleared,none,,1,0.00,No,Case CC-5114: model scored a $632.02 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD
CC-5115,C03394,C03394-K2,2016-10-21 19:29:36,2016-10-26 14:29:36,confirmed_fraud,account_takeover,3382161,6,1247.23,Yes,"Case CC-5115: cardholder C03394 reported unrecognized activity on card C03394-K2. 6 transaction(s) between 2016-10-20 and 2016-10-21 totaling $1,247.23 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD|FILE_REPORT
CC-5116,C02231,C02231-K1,2016-10-21 20:29:52,2016-10-23 10:29:52,confirmed_fraud,card_not_present_new_device,3382951,8,1109.93,Yes,"Case CC-5116: cardholder C02231 reported unrecognized activity on card C02231-K1. 8 transaction(s) between 2016-10-20 and 2016-10-21 totaling $1,109.93 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SAMSUNG SM-J327T1 Build/NRD90M on samsung browser 6.4. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD|FILE_REPORT
CC-5117,C11743,C11743-K2,2016-10-21 20:33:10,2016-10-26 21:33:10,confirmed_fraud,card_not_present_fraud,3382784,1,99.94,No,Case CC-5117: cardholder C11743 reported unrecognized activity on card C11743-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $99.94 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5118,C06630,C06630-K2,2016-10-21 20:47:45,2016-10-24 23:47:45,confirmed_fraud,card_not_present_new_device,3383181,2,170.04,No,"Case CC-5118: cardholder C06630 reported unrecognized activity on card C06630-K2. 2 transaction(s) between 2016-10-20 and 2016-10-20 totaling $170.04 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5119,C03278,C03278-K2,2016-10-21 21:15:01,2016-10-26 19:15:01,confirmed_fraud,out_of_region_use,3382210,4,3331.75,Yes,"Case CC-5119: cardholder C03278 reported unrecognized activity on card C03278-K2. 4 transaction(s) between 2016-10-20 and 2016-10-20 totaling $3,331.75 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD|FILE_REPORT
CC-5120,C12193,C12193-K1,2016-10-21 21:58:10,2016-10-27 17:58:10,confirmed_fraud,account_takeover,3380545,6,2650.82,Yes,"Case CC-5120: cardholder C12193 reported unrecognized activity on card C12193-K1. 6 transaction(s) between 2016-10-20 and 2016-10-21 totaling $2,650.82 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD|FILE_REPORT
CC-5121,C05245,C05245-K2,2016-10-21 23:12:46,2016-10-23 23:12:46,confirmed_fraud,card_not_present_new_device,3377039,5,615.33,No,"Case CC-5121: cardholder C05245 reported unrecognized activity on card C05245-K2. 5 transaction(s) between 2016-10-18 and 2016-10-20 totaling $615.33 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5122,C00294,C00294-K2,2016-10-21 23:18:40,2016-10-26 15:18:40,confirmed_fraud,card_not_present_new_device,3381910,7,321.36,No,"Case CC-5122: cardholder C00294 reported unrecognized activity on card C00294-K2. 7 transaction(s) between 2016-10-20 and 2016-10-21 totaling $321.36 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-G935F Build/NRD90M on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5123,C12982,C12982-K1,2016-10-21 23:21:48,2016-10-26 21:21:48,confirmed_fraud,card_not_present_fraud,3382735,2,132.04,No,Case CC-5123: cardholder C12982 reported unrecognized activity on card C12982-K1. 2 transaction(s) between 2016-10-20 and 2016-10-20 totaling $132.04 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5124,C03040,C03040-K2,2016-10-22 00:22:41,2016-10-26 21:22:41,confirmed_fraud,card_not_present_new_device,3375769,9,1974.91,Yes,"Case CC-5124: cardholder C03040 reported unrecognized activity on card C03040-K2. 9 transaction(s) between 2016-10-18 and 2016-10-20 totaling $1,974.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD|FILE_REPORT
CC-5125,C11859,C11859-K1,2016-10-22 00:44:48,2016-10-24 20:44:48,confirmed_fraud,card_not_present_fraud,3385533,1,8.48,No,Case CC-5125: cardholder C11859 reported unrecognized activity on card C11859-K1. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $8.48 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a XT890 Build/9.8.2I-50_SML-25 on chrome 65.0 for android. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5126,C05192,C05192-K2,2016-10-22 01:03:02,2016-10-23 13:03:02,confirmed_fraud,out_of_region_use,3384175,1,91.99,No,"Case CC-5126: cardholder C05192 reported unrecognized activity on card C05192-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $91.99 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5127,C04828,C04828-K2,2016-10-22 01:23:38,2016-10-25 17:23:38,confirmed_fraud,out_of_region_use,3384859,1,33.89,No,"Case CC-5127: cardholder C04828 reported unrecognized activity on card C04828-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $33.89 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5128,C06962,C06962-K2,2016-10-22 02:55:04,2016-10-24 00:55:04,confirmed_fraud,card_not_present_new_device,3364732,6,115.15,No,"Case CC-5128: cardholder C06962 reported unrecognized activity on card C06962-K2. 6 transaction(s) between 2016-10-14 and 2016-10-21 totaling $115.15 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5129,C04844,C04844-K1,2016-10-22 05:18:34,2016-10-23 01:18:34,cleared,none,,1,0.00,No,Case CC-5129: model scored a $99.98 transaction at 0.88. Cardholder confirmed travel to the billing region in question. Alert cleared.,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD
CC-5130,C11844,C11844-K2,2016-10-22 05:54:34,2016-10-22 23:54:34,confirmed_fraud,card_not_present_fraud,3383271,1,85.07,No,Case CC-5130: cardholder C11844 reported unrecognized activity on card C11844-K2. 1 transaction(s) between 2016-10-20 and 2016-10-20 totaling $85.07 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome generic. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5131,C03341,C03341-K2,2016-10-22 06:07:40,2016-10-27 23:07:40,confirmed_fraud,account_takeover,3386025,1,29.02,No,Case CC-5131: cardholder C03341 reported unrecognized activity on card C03341-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $29.02 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5132,C08540,C08540-K1,2016-10-22 06:32:42,2016-10-25 03:32:42,cleared,none,,1,0.00,No,Case CC-5132: model scored a $311.89 transaction at 0.82. Cardholder confirmed travel to the billing region in question. Alert cleared.,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD
CC-5133,C02573,C02573-K2,2016-10-22 06:55:52,2016-10-25 23:55:52,confirmed_fraud,out_of_region_use,3386211,1,57.88,No,"Case CC-5133: cardholder C02573 reported unrecognized activity on card C02573-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $57.88 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5134,C04903,C04903-K1,2016-10-22 07:07:45,2016-10-25 02:07:45,cleared,none,,1,0.00,No,Case CC-5134: model scored a $150.00 transaction at 0.96. Cardholder confirmed travel to the billing region in question. Alert cleared.,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD
CC-5135,C05125,C05125-K1,2016-10-22 07:40:37,2016-10-23 14:40:37,confirmed_fraud,account_takeover,3379947,3,284.17,No,Case CC-5135: cardholder C05125 reported unrecognized activity on card C05125-K1. 3 transaction(s) between 2016-10-19 and 2016-10-21 totaling $284.17 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5136,C00849,C00849-K1,2016-10-22 08:33:52,2016-10-27 05:33:52,confirmed_fraud,account_takeover,3375526,5,4445.98,Yes,"Case CC-5136: cardholder C00849 reported unrecognized activity on card C00849-K1. 5 transaction(s) between 2016-10-18 and 2016-10-21 totaling $4,445.98 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD|FILE_REPORT
CC-5137,C07149,C07149-K2,2016-10-22 08:37:16,2016-10-25 00:37:16,cleared,none,,1,0.00,No,Case CC-5137: model scored a $389.92 transaction at 0.89. Cardholder confirmed travel to the billing region in question. Alert cleared.,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD
CC-5138,C03019,C03019-K2,2016-10-22 09:18:12,2016-10-27 15:18:12,confirmed_fraud,account_takeover,3384498,1,485.07,No,Case CC-5138: cardholder C03019 reported unrecognized activity on card C03019-K2. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $485.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5139,C01155,C01155-K2,2016-10-22 09:48:41,2016-10-25 21:48:41,confirmed_fraud,out_of_region_use,3383214,3,3096.07,Yes,"Case CC-5139: cardholder C01155 reported unrecognized activity on card C01155-K2. 3 transaction(s) between 2016-10-20 and 2016-10-21 totaling $3,096.07 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD|FILE_REPORT
CC-5140,C11847,C11847-K2,2016-10-22 10:14:20,2016-10-26 01:14:20,confirmed_fraud,card_not_present_new_device,3378152,13,385.80,No,"Case CC-5140: cardholder C11847 reported unrecognized activity on card C11847-K2. 13 transaction(s) between 2016-10-19 and 2016-10-22 totaling $385.80 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
CC-5141,C11335,C11335-K1,2016-10-22 10:23:53,2016-10-27 22:23:53,confirmed_fraud,account_takeover,3383532,2,724.93,No,Case CC-5141: cardholder C11335 reported unrecognized activity on card C11335-K1. 2 transaction(s) between 2016-10-21 and 2016-10-21 totaling $724.93 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5142,C11844,C11844-K2,2016-10-22 10:51:01,2016-10-24 03:51:01,cleared,none,,1,0.00,No,Case CC-5142: model scored a $36.70 transaction at 0.91. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD
CC-5143,C10644,C10644-K1,2016-10-22 11:49:11,2016-10-27 19:49:11,confirmed_fraud,card_not_present_fraud,3385335,1,110.26,No,Case CC-5143: cardholder C10644 reported unrecognized activity on card C10644-K1. 1 transaction(s) between 2016-10-21 and 2016-10-21 totaling $110.26 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a SM-G920P Build/NRD90M on chrome generic for android. Card blocked and reissued. Customer reimbursed.,CREATE_CASE|BLOCK_CARD
CC-5144,C04248,C04248-K2,2016-10-22 11:49:32,2016-10-24 20:49:32,confirmed_fraud,card_not_present_new_device,3384030,5,98.06,No,"Case CC-5144: cardholder C04248 reported unrecognized activity on card C04248-K2. 5 transaction(s) between 2016-10-21 and 2016-10-21 totaling $98.06 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed.",CREATE_CASE|BLOCK_CARD
